ward,year,specimen_type,organism_clean,antibiotic_canon,n_S,n_I,n_R,n_tested,pct_S,pct_I,pct_R,pct_nonS
ALL,2021,sterile_fluid,staphylococcus aureus,piperacillin_tazobactam,3,0,0,3,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,staphylococcus aureus,rifampicin,3,0,0,3,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,staphylococcus aureus,teicoplanin,3,0,0,3,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,staphylococcus aureus,tigecycline,3,0,0,3,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,staphylococcus aureus,trimethoprim_sulfamethoxazole,3,0,0,3,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,staphylococcus aureus,vancomycin,3,0,0,3,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,staphylococcus capitis,amoxicillin_clavulanate,1,0,0,1,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,staphylococcus capitis,cefepime,1,0,0,1,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,staphylococcus capitis,cefotaxime,1,0,0,1,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,staphylococcus capitis,cefoxitin,1,0,0,1,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,staphylococcus capitis,ceftriaxone,1,0,0,1,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,staphylococcus capitis,chloramphenicol,1,0,0,1,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,staphylococcus capitis,ciprofloxacin,1,0,0,1,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,staphylococcus capitis,clindamycin,1,0,0,1,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,staphylococcus capitis,erythromycin,1,0,0,1,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,staphylococcus capitis,gentamicin,1,0,0,1,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,staphylococcus capitis,imipenem_cilastatin,1,0,0,1,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,staphylococcus capitis,linezolid,1,0,0,1,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,staphylococcus capitis,netilmicin,1,0,0,1,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,staphylococcus capitis,ofloxacin,1,0,0,1,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,staphylococcus capitis,oxacillin,1,0,0,1,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,staphylococcus capitis,penicillin,0,0,1,1,0.0,0.0,1.0,1.0
ALL,2021,sterile_fluid,staphylococcus capitis,piperacillin,1,0,0,1,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,staphylococcus capitis,piperacillin_tazobactam,1,0,0,1,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,staphylococcus capitis,rifampicin,1,0,0,1,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,staphylococcus capitis,teicoplanin,1,0,0,1,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,staphylococcus capitis,trimethoprim_sulfamethoxazole,1,0,0,1,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,staphylococcus capitis,vancomycin,1,0,0,1,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,staphylococcus epidermidis,amoxicillin,0,0,2,2,0.0,0.0,1.0,1.0
ALL,2021,sterile_fluid,staphylococcus epidermidis,amoxicillin_clavulanate,2,0,0,2,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,staphylococcus epidermidis,ampicillin,0,0,2,2,0.0,0.0,1.0,1.0
ALL,2021,sterile_fluid,staphylococcus epidermidis,cefepime,2,0,0,2,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,staphylococcus epidermidis,ceftriaxone,2,0,0,2,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,staphylococcus epidermidis,cefuroxime,2,0,0,2,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,staphylococcus epidermidis,chloramphenicol,2,0,0,2,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,staphylococcus epidermidis,ciprofloxacin,2,0,0,2,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,staphylococcus epidermidis,clindamycin,1,0,1,2,0.5,0.0,0.5,0.5
ALL,2021,sterile_fluid,staphylococcus epidermidis,erythromycin,1,0,1,2,0.5,0.0,0.5,0.5
ALL,2021,sterile_fluid,staphylococcus epidermidis,gentamicin,2,0,0,2,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,staphylococcus epidermidis,imipenem_cilastatin,2,0,0,2,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,staphylococcus epidermidis,linezolid,2,0,0,2,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,staphylococcus epidermidis,netilmicin,2,0,0,2,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,staphylococcus epidermidis,ofloxacin,2,0,0,2,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,staphylococcus epidermidis,oxacillin,2,0,0,2,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,staphylococcus epidermidis,penicillin,0,0,2,2,0.0,0.0,1.0,1.0
ALL,2021,sterile_fluid,staphylococcus epidermidis,piperacillin,2,0,0,2,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,staphylococcus epidermidis,piperacillin_tazobactam,2,0,0,2,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,staphylococcus epidermidis,rifampicin,2,0,0,2,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,staphylococcus epidermidis,teicoplanin,2,0,0,2,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,staphylococcus epidermidis,tigecycline,2,0,0,2,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,staphylococcus epidermidis,trimethoprim_sulfamethoxazole,2,0,0,2,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,staphylococcus epidermidis,vancomycin,2,0,0,2,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,staphylococcus haemolyticus,amoxicillin,0,0,1,1,0.0,0.0,1.0,1.0
ALL,2021,sterile_fluid,staphylococcus haemolyticus,amoxicillin_clavulanate,0,0,1,1,0.0,0.0,1.0,1.0
ALL,2021,sterile_fluid,staphylococcus haemolyticus,ampicillin,0,0,1,1,0.0,0.0,1.0,1.0
ALL,2021,sterile_fluid,staphylococcus haemolyticus,cefepime,0,0,1,1,0.0,0.0,1.0,1.0
ALL,2021,sterile_fluid,staphylococcus haemolyticus,ceftriaxone,0,0,1,1,0.0,0.0,1.0,1.0
ALL,2021,sterile_fluid,staphylococcus haemolyticus,cefuroxime,0,0,1,1,0.0,0.0,1.0,1.0
ALL,2021,sterile_fluid,staphylococcus haemolyticus,chloramphenicol,1,0,0,1,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,staphylococcus haemolyticus,ciprofloxacin,0,0,1,1,0.0,0.0,1.0,1.0
ALL,2021,sterile_fluid,staphylococcus haemolyticus,clindamycin,1,0,0,1,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,staphylococcus haemolyticus,erythromycin,0,0,1,1,0.0,0.0,1.0,1.0
ALL,2021,sterile_fluid,staphylococcus haemolyticus,gentamicin,1,0,0,1,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,staphylococcus haemolyticus,imipenem_cilastatin,0,0,1,1,0.0,0.0,1.0,1.0
ALL,2021,sterile_fluid,staphylococcus haemolyticus,linezolid,1,0,0,1,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,staphylococcus haemolyticus,netilmicin,1,0,0,1,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,staphylococcus haemolyticus,ofloxacin,0,0,1,1,0.0,0.0,1.0,1.0
ALL,2021,sterile_fluid,staphylococcus haemolyticus,penicillin,0,0,1,1,0.0,0.0,1.0,1.0
ALL,2021,sterile_fluid,staphylococcus haemolyticus,piperacillin,0,0,1,1,0.0,0.0,1.0,1.0
ALL,2021,sterile_fluid,staphylococcus haemolyticus,piperacillin_tazobactam,0,0,1,1,0.0,0.0,1.0,1.0
ALL,2021,sterile_fluid,staphylococcus haemolyticus,rifampicin,1,0,0,1,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,staphylococcus haemolyticus,teicoplanin,1,0,0,1,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,staphylococcus haemolyticus,tigecycline,1,0,0,1,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,staphylococcus haemolyticus,trimethoprim_sulfamethoxazole,0,0,1,1,0.0,0.0,1.0,1.0
ALL,2021,sterile_fluid,staphylococcus haemolyticus,vancomycin,1,0,0,1,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,stenotrophomonas maltophilia,ceftazidime,1,1,1,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666
ALL,2021,sterile_fluid,stenotrophomonas maltophilia,chloramphenicol,3,0,0,3,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,stenotrophomonas maltophilia,levofloxacin,3,0,0,3,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,stenotrophomonas maltophilia,minocycline,1,1,0,2,0.5,0.5,0.0,0.5
ALL,2021,sterile_fluid,stenotrophomonas maltophilia,ofloxacin,3,0,0,3,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,stenotrophomonas maltophilia,ticarcillin,0,0,1,1,0.0,0.0,1.0,1.0
ALL,2021,sterile_fluid,stenotrophomonas maltophilia,ticarcillin_clavulanate,0,0,1,1,0.0,0.0,1.0,1.0
ALL,2021,sterile_fluid,stenotrophomonas maltophilia,trimethoprim_sulfamethoxazole,2,0,1,3,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
ALL,2021,sterile_fluid,streptococcus pneumoniae,cefepime,1,0,0,1,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,streptococcus pneumoniae,cefotaxime,1,0,0,1,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,streptococcus pneumoniae,ceftriaxone,1,0,0,1,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,streptococcus pneumoniae,chloramphenicol,1,0,0,1,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,streptococcus pneumoniae,levofloxacin,0,0,1,1,0.0,0.0,1.0,1.0
ALL,2021,sterile_fluid,streptococcus pneumoniae,linezolid,1,0,0,1,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,streptococcus pneumoniae,meropenem,1,0,0,1,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,streptococcus pneumoniae,ofloxacin,0,0,1,1,0.0,0.0,1.0,1.0
ALL,2021,sterile_fluid,streptococcus pneumoniae,penicillin,1,0,0,1,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,streptococcus pneumoniae,rifampicin,1,0,0,1,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,streptococcus pneumoniae,tetracycline,0,0,1,1,0.0,0.0,1.0,1.0
ALL,2021,sterile_fluid,streptococcus pyogenes (streptococ beta hemolitic de grup a),cefepime,1,0,0,1,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,streptococcus pyogenes (streptococ beta hemolitic de grup a),ceftriaxone,1,0,0,1,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,streptococcus pyogenes (streptococ beta hemolitic de grup a),chloramphenicol,1,0,0,1,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,streptococcus pyogenes (streptococ beta hemolitic de grup a),clindamycin,1,0,0,1,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,streptococcus pyogenes (streptococ beta hemolitic de grup a),erythromycin,1,0,0,1,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,streptococcus pyogenes (streptococ beta hemolitic de grup a),levofloxacin,1,0,0,1,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,streptococcus pyogenes (streptococ beta hemolitic de grup a),linezolid,1,0,0,1,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,streptococcus pyogenes (streptococ beta hemolitic de grup a),meropenem,1,0,0,1,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,streptococcus pyogenes (streptococ beta hemolitic de grup a),ofloxacin,1,0,0,1,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,streptococcus pyogenes (streptococ beta hemolitic de grup a),piperacillin,1,0,0,1,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,streptococcus pyogenes (streptococ beta hemolitic de grup a),piperacillin_tazobactam,1,0,0,1,1.0,0.0,0.0,0.0
ALL,2021,sterile_fluid,streptococcus pyogenes (streptococ beta hemolitic de grup a),vancomycin,1,0,0,1,1.0,0.0,0.0,0.0
ALL,2021,stool,klebsiella pneumoniae,amikacin,2,0,0,2,1.0,0.0,0.0,0.0
ALL,2021,stool,klebsiella pneumoniae,amoxicillin_clavulanate,0,0,2,2,0.0,0.0,1.0,1.0
ALL,2021,stool,klebsiella pneumoniae,ampicillin,0,0,2,2,0.0,0.0,1.0,1.0
ALL,2021,stool,klebsiella pneumoniae,cefepime,0,0,2,2,0.0,0.0,1.0,1.0
ALL,2021,stool,klebsiella pneumoniae,cefotaxime,0,0,2,2,0.0,0.0,1.0,1.0
ALL,2021,stool,klebsiella pneumoniae,ceftazidime,0,0,2,2,0.0,0.0,1.0,1.0
ALL,2021,stool,klebsiella pneumoniae,cefuroxime,0,0,2,2,0.0,0.0,1.0,1.0
ALL,2021,stool,klebsiella pneumoniae,ciprofloxacin,0,0,2,2,0.0,0.0,1.0,1.0
ALL,2021,stool,klebsiella pneumoniae,gentamicin,0,0,2,2,0.0,0.0,1.0,1.0
ALL,2021,stool,klebsiella pneumoniae,imipenem_cilastatin,1,1,0,2,0.5,0.5,0.0,0.5
ALL,2021,stool,klebsiella pneumoniae,meropenem,1,1,0,2,0.5,0.5,0.0,0.5
ALL,2021,stool,klebsiella pneumoniae,ofloxacin,0,0,2,2,0.0,0.0,1.0,1.0
ALL,2021,stool,klebsiella pneumoniae,piperacillin,0,1,1,2,0.0,0.5,0.5,1.0
ALL,2021,stool,klebsiella pneumoniae,piperacillin_tazobactam,0,1,1,2,0.0,0.5,0.5,1.0
ALL,2021,stool,klebsiella pneumoniae,tigecycline,2,0,0,2,1.0,0.0,0.0,0.0
ALL,2021,stool,pseudomonas aeruginosa,amikacin,1,0,3,4,0.25,0.0,0.75,0.75
ALL,2021,stool,pseudomonas aeruginosa,aztreonam,0,0,3,3,0.0,0.0,1.0,1.0
ALL,2021,stool,pseudomonas aeruginosa,cefepime,0,1,3,4,0.0,0.25,0.75,1.0
ALL,2021,stool,pseudomonas aeruginosa,cefoperazone_sulbactam,0,0,1,1,0.0,0.0,1.0,1.0
ALL,2021,stool,pseudomonas aeruginosa,ceftazidime,0,0,4,4,0.0,0.0,1.0,1.0
ALL,2021,stool,pseudomonas aeruginosa,ciprofloxacin,1,0,3,4,0.25,0.0,0.75,0.75
ALL,2021,stool,pseudomonas aeruginosa,colistin,4,0,0,4,1.0,0.0,0.0,0.0
ALL,2021,stool,pseudomonas aeruginosa,gentamicin,1,0,3,4,0.25,0.0,0.75,0.75
ALL,2021,stool,pseudomonas aeruginosa,imipenem_cilastatin,0,0,3,3,0.0,0.0,1.0,1.0
ALL,2021,stool,pseudomonas aeruginosa,levofloxacin,1,0,3,4,0.25,0.0,0.75,0.75
ALL,2021,stool,pseudomonas aeruginosa,meropenem,1,0,3,4,0.25,0.0,0.75,0.75
ALL,2021,stool,pseudomonas aeruginosa,netilmicin,1,0,0,1,1.0,0.0,0.0,0.0
ALL,2021,stool,pseudomonas aeruginosa,ofloxacin,1,0,3,4,0.25,0.0,0.75,0.75
ALL,2021,stool,pseudomonas aeruginosa,piperacillin,0,2,1,3,0.0,0.6666666666666666,0.3333333333333333,1.0
ALL,2021,stool,pseudomonas aeruginosa,piperacillin_tazobactam,0,2,1,3,0.0,0.6666666666666666,0.3333333333333333,1.0
ALL,2021,stool,pseudomonas aeruginosa,tobramycin,0,0,3,3,0.0,0.0,1.0,1.0
ALL,2021,urine,acinetobacter baumannii,amikacin,0,1,23,24,0.0,0.041666666666666664,0.9583333333333334,1.0
ALL,2021,urine,acinetobacter baumannii,amoxicillin_clavulanate,0,0,1,1,0.0,0.0,1.0,1.0
ALL,2021,urine,acinetobacter baumannii,ampicillin,1,3,13,17,0.058823529411764705,0.17647058823529413,0.7647058823529411,0.9411764705882353
ALL,2021,urine,acinetobacter baumannii,ampicillin_sulbactam,1,3,13,17,0.058823529411764705,0.17647058823529413,0.7647058823529411,0.9411764705882353
ALL,2021,urine,acinetobacter baumannii,cefepime,1,0,20,21,0.047619047619047616,0.0,0.9523809523809523,0.9523809523809523
ALL,2021,urine,acinetobacter baumannii,cefoperazone_sulbactam,0,0,1,1,0.0,0.0,1.0,1.0
ALL,2021,urine,acinetobacter baumannii,cefotaxime,0,0,22,22,0.0,0.0,1.0,1.0
ALL,2021,urine,acinetobacter baumannii,ceftazidime,0,0,23,23,0.0,0.0,1.0,1.0
ALL,2021,urine,acinetobacter baumannii,ceftriaxone,0,0,21,21,0.0,0.0,1.0,1.0
ALL,2021,urine,acinetobacter baumannii,ciprofloxacin,0,0,10,10,0.0,0.0,1.0,1.0
ALL,2021,urine,acinetobacter baumannii,colistin,8,0,0,8,1.0,0.0,0.0,0.0
ALL,2021,urine,acinetobacter baumannii,fosfomycin,0,0,1,1,0.0,0.0,1.0,1.0
ALL,2021,urine,acinetobacter baumannii,gentamicin,0,0,23,23,0.0,0.0,1.0,1.0
ALL,2021,urine,acinetobacter baumannii,imipenem_cilastatin,0,1,19,20,0.0,0.05,0.95,1.0
ALL,2021,urine,acinetobacter baumannii,levofloxacin,0,0,20,20,0.0,0.0,1.0,1.0
ALL,2021,urine,acinetobacter baumannii,meropenem,1,1,22,24,0.041666666666666664,0.041666666666666664,0.9166666666666666,0.9583333333333334
ALL,2021,urine,acinetobacter baumannii,netilmicin,0,0,7,7,0.0,0.0,1.0,1.0
ALL,2021,urine,acinetobacter baumannii,nitrofurantoin,0,0,1,1,0.0,0.0,1.0,1.0
ALL,2021,urine,acinetobacter baumannii,norfloxacin,0,0,2,2,0.0,0.0,1.0,1.0
ALL,2021,urine,acinetobacter baumannii,ofloxacin,0,0,24,24,0.0,0.0,1.0,1.0
ALL,2021,urine,acinetobacter baumannii,piperacillin,0,1,20,21,0.0,0.047619047619047616,0.9523809523809523,1.0
ALL,2021,urine,acinetobacter baumannii,piperacillin_tazobactam,0,1,20,21,0.0,0.047619047619047616,0.9523809523809523,1.0
ALL,2021,urine,acinetobacter baumannii,tigecycline,16,3,3,22,0.7272727272727273,0.13636363636363635,0.13636363636363635,0.2727272727272727
ALL,2021,urine,acinetobacter baumannii,tobramycin,0,0,15,15,0.0,0.0,1.0,1.0
ALL,2021,urine,acinetobacter baumannii,trimethoprim_sulfamethoxazole,2,1,17,20,0.1,0.05,0.85,0.9
ALL,2021,urine,acinetobacter spp.,amikacin,0,0,1,1,0.0,0.0,1.0,1.0
ALL,2021,urine,acinetobacter spp.,ampicillin,0,1,0,1,0.0,1.0,0.0,1.0
ALL,2021,urine,acinetobacter spp.,ampicillin_sulbactam,0,1,0,1,0.0,1.0,0.0,1.0
ALL,2021,urine,acinetobacter spp.,cefepime,0,0,1,1,0.0,0.0,1.0,1.0
ALL,2021,urine,acinetobacter spp.,cefotaxime,0,0,1,1,0.0,0.0,1.0,1.0
ALL,2021,urine,acinetobacter spp.,ceftazidime,0,0,1,1,0.0,0.0,1.0,1.0
ALL,2021,urine,acinetobacter spp.,ceftriaxone,0,0,1,1,0.0,0.0,1.0,1.0
ALL,2021,urine,acinetobacter spp.,cefuroxime,0,0,1,1,0.0,0.0,1.0,1.0
ALL,2021,urine,acinetobacter spp.,ciprofloxacin,0,0,1,1,0.0,0.0,1.0,1.0
ALL,2021,urine,acinetobacter spp.,fosfomycin,0,0,1,1,0.0,0.0,1.0,1.0
ALL,2021,urine,acinetobacter spp.,gentamicin,0,0,1,1,0.0,0.0,1.0,1.0
ALL,2021,urine,acinetobacter spp.,imipenem_cilastatin,0,0,1,1,0.0,0.0,1.0,1.0
ALL,2021,urine,acinetobacter spp.,nitrofurantoin,0,0,1,1,0.0,0.0,1.0,1.0
ALL,2021,urine,acinetobacter spp.,norfloxacin,0,0,1,1,0.0,0.0,1.0,1.0
ALL,2021,urine,acinetobacter spp.,ofloxacin,0,0,1,1,0.0,0.0,1.0,1.0
ALL,2021,urine,acinetobacter spp.,piperacillin,0,0,1,1,0.0,0.0,1.0,1.0
ALL,2021,urine,acinetobacter spp.,piperacillin_tazobactam,0,0,1,1,0.0,0.0,1.0,1.0
ALL,2021,urine,acinetobacter spp.,tigecycline,1,0,0,1,1.0,0.0,0.0,0.0
ALL,2021,urine,acinetobacter spp.,tobramycin,0,0,1,1,0.0,0.0,1.0,1.0
ALL,2021,urine,acinetobacter spp.,trimethoprim_sulfamethoxazole,0,0,1,1,0.0,0.0,1.0,1.0
ALL,2021,urine,burkholderia cepacia,amoxicillin_clavulanate,0,0,1,1,0.0,0.0,1.0,1.0
ALL,2021,urine,burkholderia cepacia,ceftazidime,6,0,0,6,1.0,0.0,0.0,0.0
ALL,2021,urine,burkholderia cepacia,chloramphenicol,2,0,0,2,1.0,0.0,0.0,0.0
ALL,2021,urine,burkholderia cepacia,ciprofloxacin,1,0,0,1,1.0,0.0,0.0,0.0
ALL,2021,urine,burkholderia cepacia,levofloxacin,6,0,0,6,1.0,0.0,0.0,0.0
ALL,2021,urine,burkholderia cepacia,meropenem,6,0,0,6,1.0,0.0,0.0,0.0
ALL,2021,urine,burkholderia cepacia,minocycline,4,0,1,5,0.8,0.0,0.2,0.2
ALL,2021,urine,burkholderia cepacia,ofloxacin,6,0,0,6,1.0,0.0,0.0,0.0
ALL,2021,urine,burkholderia cepacia,ticarcillin,0,0,4,4,0.0,0.0,1.0,1.0
ALL,2021,urine,burkholderia cepacia,ticarcillin_clavulanate,0,0,4,4,0.0,0.0,1.0,1.0
ALL,2021,urine,burkholderia cepacia,trimethoprim_sulfamethoxazole,4,0,0,4,1.0,0.0,0.0,0.0
ALL,2021,urine,citrobacter freundii,amikacin,1,0,0,1,1.0,0.0,0.0,0.0
ALL,2021,urine,citrobacter freundii,amoxicillin,0,0,1,1,0.0,0.0,1.0,1.0
ALL,2021,urine,citrobacter freundii,amoxicillin_clavulanate,0,0,2,2,0.0,0.0,1.0,1.0
ALL,2021,urine,citrobacter freundii,ampicillin,0,0,2,2,0.0,0.0,1.0,1.0
ALL,2021,urine,citrobacter freundii,cefepime,1,0,1,2,0.5,0.0,0.5,0.5
ALL,2021,urine,citrobacter freundii,cefotaxime,0,0,2,2,0.0,0.0,1.0,1.0
ALL,2021,urine,citrobacter freundii,ceftazidime,0,0,2,2,0.0,0.0,1.0,1.0
ALL,2021,urine,citrobacter freundii,ceftriaxone,0,0,1,1,0.0,0.0,1.0,1.0
ALL,2021,urine,citrobacter freundii,cefuroxime,0,0,2,2,0.0,0.0,1.0,1.0
ALL,2021,urine,citrobacter freundii,ciprofloxacin,2,0,0,2,1.0,0.0,0.0,0.0
ALL,2021,urine,citrobacter freundii,fosfomycin,1,0,0,1,1.0,0.0,0.0,0.0
ALL,2021,urine,citrobacter freundii,imipenem_cilastatin,1,0,0,1,1.0,0.0,0.0,0.0
ALL,2021,urine,citrobacter freundii,meropenem,2,0,0,2,1.0,0.0,0.0,0.0
ALL,2021,urine,citrobacter freundii,nitrofurantoin,2,0,0,2,1.0,0.0,0.0,0.0
ALL,2021,urine,citrobacter freundii,norfloxacin,2,0,0,2,1.0,0.0,0.0,0.0
ALL,2021,urine,citrobacter freundii,ofloxacin,2,0,0,2,1.0,0.0,0.0,0.0
ALL,2021,urine,citrobacter freundii,piperacillin,1,1,0,2,0.5,0.5,0.0,0.5
ALL,2021,urine,citrobacter freundii,piperacillin_tazobactam,1,1,0,2,0.5,0.5,0.0,0.5
ALL,2021,urine,citrobacter freundii,trimethoprim_sulfamethoxazole,0,0,1,1,0.0,0.0,1.0,1.0
ALL,2021,urine,citrobacter spp.,amikacin,4,0,0,4,1.0,0.0,0.0,0.0
ALL,2021,urine,citrobacter spp.,amoxicillin_clavulanate,1,1,2,4,0.25,0.25,0.5,0.75
ALL,2021,urine,citrobacter spp.,ampicillin,0,0,1,1,0.0,0.0,1.0,1.0
ALL,2021,urine,citrobacter spp.,cefepime,4,0,0,4,1.0,0.0,0.0,0.0
ALL,2021,urine,citrobacter spp.,cefotaxime,4,0,0,4,1.0,0.0,0.0,0.0
ALL,2021,urine,citrobacter spp.,ceftazidime,3,0,0,3,1.0,0.0,0.0,0.0
ALL,2021,urine,citrobacter spp.,cefuroxime,2,0,2,4,0.5,0.0,0.5,0.5
ALL,2021,urine,citrobacter spp.,ciprofloxacin,4,0,0,4,1.0,0.0,0.0,0.0
ALL,2021,urine,citrobacter spp.,fosfomycin,3,0,0,3,1.0,0.0,0.0,0.0
ALL,2021,urine,citrobacter spp.,gentamicin,4,0,0,4,1.0,0.0,0.0,0.0
ALL,2021,urine,citrobacter spp.,imipenem_cilastatin,4,0,0,4,1.0,0.0,0.0,0.0
ALL,2021,urine,citrobacter spp.,meropenem,1,0,0,1,1.0,0.0,0.0,0.0
ALL,2021,urine,citrobacter spp.,nitrofurantoin,4,0,0,4,1.0,0.0,0.0,0.0
ALL,2021,urine,citrobacter spp.,norfloxacin,4,0,0,4,1.0,0.0,0.0,0.0
ALL,2021,urine,citrobacter spp.,ofloxacin,4,0,0,4,1.0,0.0,0.0,0.0
ALL,2021,urine,citrobacter spp.,piperacillin,4,0,0,4,1.0,0.0,0.0,0.0
ALL,2021,urine,citrobacter spp.,piperacillin_tazobactam,4,0,0,4,1.0,0.0,0.0,0.0
ALL,2021,urine,citrobacter spp.,trimethoprim_sulfamethoxazole,3,0,1,4,0.75,0.0,0.25,0.25
ALL,2021,urine,enterobacter cloacae,amikacin,3,0,0,3,1.0,0.0,0.0,0.0
ALL,2021,urine,enterobacter cloacae,amoxicillin_clavulanate,0,0,4,4,0.0,0.0,1.0,1.0
ALL,2021,urine,enterobacter cloacae,ampicillin,0,0,3,3,0.0,0.0,1.0,1.0
ALL,2021,urine,enterobacter cloacae,ampicillin_sulbactam,0,0,1,1,0.0,0.0,1.0,1.0
ALL,2021,urine,enterobacter cloacae,cefepime,4,0,0,4,1.0,0.0,0.0,0.0
ALL,2021,urine,enterobacter cloacae,cefoperazone_sulbactam,2,0,0,2,1.0,0.0,0.0,0.0
ALL,2021,urine,enterobacter cloacae,cefotaxime,4,0,0,4,1.0,0.0,0.0,0.0
ALL,2021,urine,enterobacter cloacae,ceftazidime,4,0,0,4,1.0,0.0,0.0,0.0
ALL,2021,urine,enterobacter cloacae,cefuroxime,0,1,3,4,0.0,0.25,0.75,1.0
ALL,2021,urine,enterobacter cloacae,ciprofloxacin,4,0,0,4,1.0,0.0,0.0,0.0
ALL,2021,urine,enterobacter cloacae,fosfomycin,1,0,0,1,1.0,0.0,0.0,0.0
ALL,2021,urine,enterobacter cloacae,gentamicin,3,0,0,3,1.0,0.0,0.0,0.0
ALL,2021,urine,enterobacter cloacae,imipenem_cilastatin,3,0,0,3,1.0,0.0,0.0,0.0
ALL,2021,urine,enterobacter cloacae,meropenem,3,0,0,3,1.0,0.0,0.0,0.0
ALL,2021,urine,enterobacter cloacae,nitrofurantoin,2,0,1,3,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
ALL,2021,urine,enterobacter cloacae,norfloxacin,4,0,0,4,1.0,0.0,0.0,0.0
